College Code,College Name,Branch Code,Branch Name,Community,Cutoff marks
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),OC,197.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),BC,197
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),BCM,195.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),MBC,195.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),SC,185.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),SCA,176.535
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),ST,182
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),OC,199.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),BC,198.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),BCM,197
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),MBC,196.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),SC,186
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),SCA,178
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),ST,185
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),OC,190
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),BC,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),BCM,172.385
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),MBC,177.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),SC,166.37
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),SCA,147.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,198.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,BC,198
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,BCM,196
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,195.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,185
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,SCA,195
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,183
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,196.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC,196
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,BCM,193.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,192.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,182.535
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,SCA,187.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,187.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),OC,197.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),BC,197
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),BCM,194
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),MBC,194
