College Code,College name,Branch Code,Branch Name,Community,Cutoff marks
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),BC,185.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),BCM,184
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),MBC,183.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),SC,171
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),SCA,165
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),ST,138.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),OC,187.51
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),BC,185
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),BCM,187.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),MBC,180.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),SC,155
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),SCA,160
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),ST,141
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,OC,191
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,BC,186.055
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,BCM,182.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,MBC,180.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,SC,177.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,SCA,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,ST,172
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),OC,198
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),BC,197
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),BCM,195.979798
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),MBC,195.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),SC,183
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),SCA,187
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),OC,199
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),BC,198.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),BCM,196
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),MBC,197.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),SC,187.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),SCA,179.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),ST,176.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),OC,185
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),BC,183
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),BCM,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),MBC,176.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),SC,174.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),SCA,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),ST,128
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,199
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,BC,198
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,BCM,195.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,197.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,190
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,SCA,186
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,196.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC,196
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,BCM,194.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,193
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,179.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,SCA,175
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),OC,197.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),BC,197
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),BCM,195
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),MBC,195
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),SC,185.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),SCA,173.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),OC,190.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),BC,188
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),BCM,188
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),MBC,180.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),SC,168.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),SCA,139
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),OC,177.25
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),BC,165.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),BCM,152.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),MBC,158.98
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),SC,124.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),SCA,130.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),OC,197.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),BC,197
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),BCM,195
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),MBC,195.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),SC,180.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),SCA,179.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),ST,186.605
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),OC,190
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),BC,188
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),BCM,186
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),MBC,183.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),SC,170.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),SCA,170
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,OC,192
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,BC,190
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,BCM,189
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,MBC,189.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,SC,175
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,SCA,169.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),OC,189.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),BC,188
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),BCM,186
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),MBC,183
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),SC,169
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),SCA,152
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),ST,164.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),OC,180
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),BC,174.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),BCM,176
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),MBC,171
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),SC,156
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),SCA,140
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,OC,184
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,BC,177
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,BCM,173
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,MBC,174
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,SC,145
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,SCA,157.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,ST,121.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),OC,176.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),BC,174.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),BCM,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),MBC,161
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),SC,139.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),SCA,131.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),OC,180.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),BC,177
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),BCM,172
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),MBC,170.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),SC,153.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),SCA,130.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),ST,0
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,OC,186
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,BC,180
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,BCM,182.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,MBC,180.095
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,SC,160.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,SCA,151
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,ST,110
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PS,PRODUCTION ENGINEERING (SANDWICH) (SS),OC,172
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PS,PRODUCTION ENGINEERING (SANDWICH) (SS),BC,166
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PS,PRODUCTION ENGINEERING (SANDWICH) (SS),BCM,162.5
