College Code,College name,Branch Code,Branch Name,Community,Cutoff marks
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,INFORMATION TECHNOLOGY,MBC,192.715
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,INFORMATION TECHNOLOGY,SC,186.86
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,INFORMATION TECHNOLOGY,SCA,184.475
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,INFORMATION TECHNOLOGY,ST,181.855
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,OC,188.24
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,BC,186.725
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,BCM,182.705
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,MBC,187.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,SC,180.22
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,SCA,180.11
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,ST,172.185
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,OC,186.055
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,BC,184
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,BCM,181.67
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,MBC,185.12
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,SC,177.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,SCA,174.87
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,ST,165.67
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),OC,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),BC,186
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),BCM,187
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),MBC,183.35
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),SC,175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),SCA,175.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),ST,172.44
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),OC,193.58
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),BC,192.11
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),BCM,190
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),MBC,192.47
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),SC,184
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),SCA,179.14
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING (SS),OC,192.59
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING (SS),BC,192
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING (SS),BCM,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING (SS),MBC,191.66
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING (SS),SC,183.57
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING (SS),SCA,175.405
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING (SS),ST,177.095
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL ENGINEERING,OC,192.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL ENGINEERING,BC,190.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL ENGINEERING,BCM,189.32
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL ENGINEERING,MBC,191.12
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL ENGINEERING,SC,185.9
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL ENGINEERING,SCA,178.515
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL ENGINEERING,ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),OC,197.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),BC,196.615
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),BCM,196
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),MBC,195
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),SC,189.495
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),SCA,188.435
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),ST,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),OC,189.975
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),BC,188.755
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),BCM,188.715
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),MBC,188.24
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),SC,178.8
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),SCA,175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,197.065
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,BC,196
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,BCM,194.9
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,196.715
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,190.725
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,SCA,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,185
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,194.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC,194
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,BCM,191.01
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,194.295
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,187.815
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,SCA,185.12
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,183
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),OC,195.54
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),BC,195.04
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),BCM,192.69
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),MBC,194.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),SC,187.645
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),SCA,183.22
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),OC,191.14
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),BC,190
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),BCM,188
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),MBC,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),SC,176.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),SCA,174.815
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),OC,187
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),BC,184.55
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),BCM,179.54
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),MBC,185.01
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),SC,173.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),SCA,165.175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),OC,195.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),BC,194.855
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),BCM,193.635
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),MBC,194.745
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),SC,187.765
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),SCA,183.26
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),ST,181.365
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),OC,192
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),BC,191.725
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),BCM,190.98
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),MBC,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),SC,180.75
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),SCA,169.155
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,OC,193.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,BC,192.055
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,BCM,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,MBC,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,SC,186.205
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,SCA,183.725
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,ST,176.58
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),OC,191.745
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),BC,190.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),BCM,190.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),MBC,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),SC,182.165
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),SCA,179.03
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),OC,188.01
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),BC,186.7
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),BCM,185.26
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),MBC,184.415
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),SC,174.01
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),SCA,174.01
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,OC,188.645
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,BC,187.88
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,BCM,184.22
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,MBC,187.03
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,SC,176.865
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,SCA,177.825
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),OC,187.175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),BC,186
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),BCM,182.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),MBC,187
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),SC,174.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),SCA,163.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),OC,187.745
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),BC,186.175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),BCM,187
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),MBC,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),SC,177.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),SCA,165.43
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,OC,189.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,BC,188.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,BCM,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,MBC,189.175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,SC,181.12
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,SCA,172.87
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,PRODUCTION ENGINEERING (SANDWICH) (SS),OC,185.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,PRODUCTION ENGINEERING (SANDWICH) (SS),BC,184.815
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,PRODUCTION ENGINEERING (SANDWICH) (SS),BCM,184.81
